Read_Length	Read_Numbers	Flowcell_ID	Platform
194500	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
194600	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
194700	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
194800	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
194900	27	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195000	23	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195100	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195200	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195300	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195400	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195500	22	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195600	25	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195700	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195800	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
195900	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196000	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196100	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196200	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196300	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196400	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196500	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196600	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196700	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196800	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
196900	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197000	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197100	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197200	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197300	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197400	28	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197500	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197600	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197700	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197800	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
197900	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198000	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198100	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198200	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198300	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198400	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198500	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198600	21	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198700	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198800	21	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
198900	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199000	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199100	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199200	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199300	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199400	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199500	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199600	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199700	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199800	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
199900	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200000	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200100	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200200	22	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200300	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200400	23	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200500	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200600	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200700	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200800	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
200900	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201000	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201100	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201200	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201300	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201400	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201500	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201600	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201700	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201800	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
201900	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202000	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202100	25	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202200	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202300	21	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202400	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202500	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202600	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202700	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202800	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
202900	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203000	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203100	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203200	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203300	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203400	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203500	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203600	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203700	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203800	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
203900	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204000	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204100	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204200	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204300	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204400	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204500	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204600	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204700	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204800	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
204900	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205000	24	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205100	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205200	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205300	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205400	21	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205500	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205600	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205700	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205800	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
205900	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206000	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206100	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206200	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206300	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206400	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206500	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206600	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206700	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206800	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
206900	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207000	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207100	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207200	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207300	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207400	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207500	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207600	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207700	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207800	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
207900	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208000	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208100	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208200	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208300	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208400	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208500	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208600	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208700	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208800	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
208900	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209000	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209100	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209200	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209300	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209400	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209500	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209600	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209700	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209800	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
209900	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210000	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210100	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210200	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210300	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210400	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210500	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210600	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210700	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210800	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
210900	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211000	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211100	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211200	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211300	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211400	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211500	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211600	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211700	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211800	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
211900	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212000	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212100	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212200	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212300	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212400	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212500	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212600	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212700	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212800	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
212900	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213000	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213100	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213200	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213300	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213400	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213500	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213600	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213700	22	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213800	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
213900	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214000	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214100	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214200	18	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214300	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214400	20	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214500	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214600	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214700	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214800	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
214900	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215000	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215100	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215200	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215300	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215400	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215500	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215600	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215700	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215800	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
215900	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216000	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216100	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216200	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216300	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216400	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216500	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216600	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216700	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216800	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
216900	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217000	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217100	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217200	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217300	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217400	19	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217500	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217600	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217700	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217800	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
217900	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218000	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218100	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218200	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218300	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218400	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218500	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218600	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218700	4	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218800	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
218900	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219000	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219100	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219200	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219300	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219400	16	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219500	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219600	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219700	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219800	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
219900	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220000	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220100	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220200	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220300	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220400	14	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220500	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220600	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220700	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220800	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
220900	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221000	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221100	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221200	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221300	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221400	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221500	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221600	13	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221700	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221800	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
221900	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222000	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222100	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222200	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222300	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222400	8	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222500	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222600	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222700	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222800	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
222900	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223000	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223100	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223200	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223300	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223400	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223500	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223600	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223700	6	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223800	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
223900	17	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224000	12	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224100	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224200	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224300	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224400	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224500	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224600	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224700	9	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224800	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
224900	7	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
225000	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
225100	11	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
225200	10	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
225300	15	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
225400	5	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
