Read_Length,QV,Read_Numbers
14000,78,899
14000,79,917
14000,80,1000
14000,81,1125
14000,82,1216
14000,83,1291
14000,84,1390
14000,85,1600
14000,86,1905
14000,87,2267
14000,88,2764
14000,89,3371
14000,90,4764
14000,91,5986
14000,92,6257
14000,93,744
14100,40,1
14100,41,22
14100,42,107
14100,43,203
14100,44,328
14100,45,378
14100,46,417
14100,47,466
14100,48,488
14100,49,517
14100,50,560
14100,51,538
14100,52,553
14100,53,538
14100,54,589
14100,55,619
14100,56,654
14100,57,614
14100,58,587
14100,59,617
14100,60,602
14100,61,597
14100,62,644
14100,63,600
14100,64,624
14100,65,649
14100,66,613
14100,67,623
14100,68,703
14100,69,653
14100,70,673
14100,71,661
14100,72,697
14100,73,752
14100,74,767
14100,75,779
14100,76,842
14100,77,831
14100,78,840
14100,79,908
14100,80,1036
14100,81,1093
14100,82,1171
14100,83,1264
14100,84,1389
14100,85,1548
14100,86,1833
14100,87,2249
14100,88,2639
14100,89,3451
14100,90,4764
14100,91,5898
14100,92,6112
14100,93,668
14200,40,2
14200,41,24
14200,42,109
14200,43,243
14200,44,341
14200,45,373
14200,46,485
14200,47,421
14200,48,482
14200,49,532
14200,50,528
14200,51,530
14200,52,545
14200,53,555
14200,54,544
14200,55,566
14200,56,545
14200,57,572
14200,58,642
14200,59,620
14200,60,554
14200,61,644
14200,62,620
14200,63,600
14200,64,655
14200,65,671
14200,66,641
14200,67,664
14200,68,625
14200,69,654
14200,70,705
14200,71,695
14200,72,703
14200,73,747
14200,74,727
14200,75,800
14200,76,805
14200,77,817
14200,78,864
14200,79,939
14200,80,1010
14200,81,1048
14200,82,1174
14200,83,1241
14200,84,1470
14200,85,1514
14200,86,1826
14200,87,2224
14200,88,2708
14200,89,3445
14200,90,4619
14200,91,5680
14200,92,5765
14200,93,521
14300,40,2
14300,41,28
14300,42,98
14300,43,216
14300,44,281
14300,45,356
14300,46,400
14300,47,474
14300,48,500
14300,49,502
14300,50,526
14300,51,542
14300,52,525
14300,53,555
14300,54,572
14300,55,601
14300,56,582
14300,57,557
14300,58,615
14300,59,603
14300,60,553
14300,61,610
14300,62,638
14300,63,620
14300,64,602
14300,65,615
14300,66,632
14300,67,658
14300,68,705
14300,69,665
14300,70,706
14300,71,724
14300,72,721
14300,73,748
14300,74,756
14300,75,808
14300,76,791
14300,77,778
14300,78,853
14300,79,889
14300,80,1058
14300,81,1074
14300,82,1112
14300,83,1233
14300,84,1339
14300,85,1555
14300,86,1818
14300,87,2212
14300,88,2692
14300,89,3436
14300,90,4500
14300,91,5364
14300,92,5596
14300,93,479
14400,40,1
14400,41,31
14400,42,112
14400,43,224
14400,44,281
14400,45,350
14400,46,437
14400,47,421
14400,48,487
14400,49,469
14400,50,496
14400,51,504
14400,52,543
14400,53,619
14400,54,611
14400,55,563
14400,56,587
14400,57,589
14400,58,617
14400,59,580
14400,60,612
14400,61,647
14400,62,611
14400,63,580
14400,64,665
14400,65,642
14400,66,605
14400,67,620
14400,68,570
14400,69,627
14400,70,667
14400,71,692
14400,72,743
14400,73,731
14400,74,756
14400,75,795
14400,76,722
14400,77,821
14400,78,920
14400,79,912
14400,80,990
14400,81,1059
14400,82,1102
14400,83,1167
14400,84,1417
14400,85,1632
14400,86,1844
14400,87,2150
14400,88,2599
14400,89,3390
14400,90,4450
14400,91,5296
14400,92,5233
14400,93,394
14500,40,3
14500,41,26
14500,42,112
14500,43,192
14500,44,287
14500,45,377
14500,46,449
14500,47,463
14500,48,481
14500,49,485
14500,50,509
14500,51,545
14500,52,541
14500,53,544
14500,54,561
14500,55,554
14500,56,596
14500,57,563
14500,58,551
14500,59,598
14500,60,586
14500,61,603
14500,62,625
14500,63,670
14500,64,590
14500,65,626
14500,66,599
14500,67,656
14500,68,656
14500,69,607
14500,70,657
14500,71,665
14500,72,656
14500,73,724
14500,74,715
14500,75,802
14500,76,801
14500,77,882
14500,78,863
14500,79,882
14500,80,962
14500,81,1090
14500,82,1110
14500,83,1264
14500,84,1361
14500,85,1563
14500,86,1837
14500,87,2129
14500,88,2607
14500,89,3227
14500,90,4343
14500,91,5232
14500,92,5100
14500,93,306
14600,40,3
14600,41,25
14600,42,108
14600,43,175
14600,44,305
14600,45,379
14600,46,408
14600,47,483
14600,48,441
14600,49,511
14600,50,499
14600,51,551
14600,52,484
14600,53,564
14600,54,609
14600,55,550
14600,56,562
14600,57,530
14600,58,550
14600,59,616
14600,60,565
14600,61,624
14600,62,582
14600,63,588
14600,64,623
14600,65,595
14600,66,628
14600,67,627
14600,68,633
14600,69,657
14600,70,596
14600,71,693
14600,72,723
14600,73,696
14600,74,728
14600,75,764
14600,76,785
14600,77,795
14600,78,871
14600,79,903
14600,80,1002
14600,81,1020
14600,82,1084
14600,83,1251
14600,84,1322
14600,85,1568
14600,86,1794
14600,87,2119
14600,88,2578
14600,89,3281
14600,90,4344
14600,91,4922
14600,92,4954
14600,93,272
14700,40,1
14700,41,24
14700,42,121
14700,43,215
14700,44,305
14700,45,348
14700,46,418
14700,47,429
14700,48,500
14700,49,489
14700,50,521
14700,51,505
14700,52,548
14700,53,532
14700,54,531
14700,55,549
14700,56,553
14700,57,583
14700,58,555
14700,59,583
14700,60,567
14700,61,541
14700,62,558
14700,63,561
14700,64,624
14700,65,643
14700,66,567
14700,67,606
14700,68,587
14700,69,636
14700,70,681
14700,71,662
14700,72,727
14700,73,673
14700,74,697
14700,75,722
14700,76,756
14700,77,800
14700,78,883
14700,79,878
14700,80,936
14700,81,1034
14700,82,1087
14700,83,1213
14700,84,1356
14700,85,1502
14700,86,1726
14700,87,2070
14700,88,2507
14700,89,3333
14700,90,4324
14700,91,4802
14700,92,4646
14700,93,197
14800,40,2
14800,41,23
14800,42,141
14800,43,177
14800,44,290
14800,45,354
14800,46,384
14800,47,397
14800,48,428
14800,49,477
14800,50,497
14800,51,515
14800,52,523
14800,53,557
14800,54,555
14800,55,549
14800,56,563
14800,57,546
14800,58,587
14800,59,532
14800,60,572
14800,61,571
14800,62,564
14800,63,609
14800,64,605
14800,65,630
14800,66,657
14800,67,608
14800,68,618
14800,69,612
14800,70,638
14800,71,593
14800,72,629
14800,73,663
14800,74,738
14800,75,725
14800,76,791
14800,77,851
14800,78,841
14800,79,899
14800,80,921
14800,81,992
14800,82,1104
14800,83,1182
14800,84,1369
14800,85,1481
14800,86,1768
14800,87,2042
14800,88,2632
14800,89,3222
14800,90,4155
14800,91,4564
14800,92,4332
14800,93,155
14900,41,26
14900,42,91
14900,43,192
14900,44,297
14900,45,363
14900,46,396
14900,47,430
14900,48,459
14900,49,452
14900,50,499
14900,51,488
14900,52,521
14900,53,492
14900,54,515
14900,55,553
14900,56,550
14900,57,587
14900,58,571
14900,59,573
14900,60,546
14900,61,565
14900,62,586
14900,63,584
14900,64,581
14900,65,591
14900,66,559
14900,67,620
14900,68,599
14900,69,568
14900,70,615
14900,71,648
14900,72,637
14900,73,654
14900,74,675
14900,75,702
14900,76,750
14900,77,844
14900,78,831
14900,79,903
14900,80,918
14900,81,990
14900,82,985
14900,83,1085
14900,84,1333
14900,85,1493
14900,86,1805
14900,87,2155
14900,88,2533
14900,89,3187
14900,90,4014
14900,91,4327
14900,92,4238
14900,93,148
15000,39,1
15000,40,1
15000,41,32
15000,42,102
15000,43,195
15000,44,277
15000,45,370
15000,46,373
15000,47,438
15000,48,414
15000,49,509
15000,50,512
15000,51,497
15000,52,499
15000,53,475
15000,54,528
15000,55,490
15000,56,550
15000,57,538
15000,58,523
15000,59,531
15000,60,537
15000,61,539
15000,62,586
15000,63,563
15000,64,600
15000,65,597
15000,66,567
15000,67,572
15000,68,567
15000,69,623
15000,70,594
15000,71,658
15000,72,596
15000,73,674
15000,74,673
15000,75,704
15000,76,777
15000,77,767
15000,78,821
15000,79,874
15000,80,929
15000,81,1049
15000,82,1109
15000,83,1172
15000,84,1266
15000,85,1472
15000,86,1725
15000,87,2121
15000,88,2441
15000,89,3081
15000,90,3898
15000,91,4194
15000,92,3826
15000,93,92
15100,41,21
15100,42,96
15100,43,206
15100,44,288
15100,45,352
15100,46,381
15100,47,421
15100,48,443
15100,49,444
15100,50,481
15100,51,474
15100,52,477
15100,53,502
15100,54,504
15100,55,547
15100,56,539
15100,57,526
15100,58,546
15100,59,556
15100,60,560
15100,61,548
15100,62,524
15100,63,532
15100,64,565
15100,65,606
15100,66,568
15100,67,564
15100,68,595
15100,69,604
15100,70,566
15100,71,586
15100,72,607
15100,73,626
15100,74,685
15100,75,723
15100,76,710
15100,77,732
15100,78,829
15100,79,827
15100,80,851
15100,81,969
15100,82,1080
15100,83,1129
15100,84,1244
15100,85,1390
15100,86,1738
15100,87,1997
15100,88,2402
15100,89,3198
15100,90,3931
15100,91,4048
15100,92,3756
15100,93,76
15200,40,2
15200,41,24
15200,42,112
15200,43,186
15200,44,277
15200,45,371
15200,46,381
15200,47,380
15200,48,422
15200,49,415
15200,50,483
15200,51,467
15200,52,500
15200,53,524
15200,54,479
15200,55,516
15200,56,535
15200,57,517
15200,58,564
15200,59,524
15200,60,514
15200,61,539
15200,62,555
15200,63,515
15200,64,540
15200,65,525
15200,66,592
15200,67,561
15200,68,583
15200,69,575
15200,70,582
15200,71,598
15200,72,608
15200,73,683
15200,74,687
15200,75,694
15200,76,739
15200,77,776
15200,78,775
15200,79,842
15200,80,877
15200,81,1002
15200,82,1015
15200,83,1055
15200,84,1290
15200,85,1482
15200,86,1656
15200,87,1966
15200,88,2470
15200,89,3087
15200,90,3774
15200,91,3842
15200,92,3539
15200,93,54
15300,40,1
15300,41,30
15300,42,89
15300,43,202
15300,44,287
15300,45,334
15300,46,349
15300,47,409
15300,48,424
15300,49,464
15300,50,458
15300,51,471
15300,52,476
15300,53,503
15300,54,534
15300,55,513
15300,56,507
15300,57,541
15300,58,544
15300,59,527
15300,60,524
15300,61,514
15300,62,528
15300,63,534
15300,64,564
15300,65,536
15300,66,515
15300,67,559
15300,68,551
15300,69,629
15300,70,587
15300,71,630
15300,72,585
15300,73,626
15300,74,665
15300,75,662
15300,76,705
15300,77,714
15300,78,802
15300,79,820
15300,80,901
15300,81,929
15300,82,1018
15300,83,1076
15300,84,1215
15300,85,1432
15300,86,1686
15300,87,2060
15300,88,2432
15300,89,3032
15300,90,3639
15300,91,3759
15300,92,3289
15300,93,32
15400,40,2
15400,41,24
15400,42,77
15400,43,172
15400,44,293
15400,45,349
15400,46,383
15400,47,375
15400,48,420
15400,49,445
15400,50,412
15400,51,435
15400,52,475
15400,53,503
15400,54,462
15400,55,514
15400,56,488
15400,57,481
15400,58,496
15400,59,489
15400,60,552
15400,61,506
15400,62,503
15400,63,536
15400,64,526
15400,65,546
15400,66,535
15400,67,538
15400,68,549
15400,69,584
15400,70,599
15400,71,545
15400,72,606
15400,73,630
15400,74,676
15400,75,640
15400,76,711
15400,77,757
15400,78,770
15400,79,788
15400,80,783
15400,81,940
15400,82,986
15400,83,1073
15400,84,1233
15400,85,1383
15400,86,1627
15400,87,1953
15400,88,2385
15400,89,2889
15400,90,3546
15400,91,3516
15400,92,3027
15400,93,23
15500,40,3
15500,41,24
15500,42,101
15500,43,183
15500,44,287
15500,45,323
15500,46,355
15500,47,400
15500,48,428
15500,49,444
15500,50,415
15500,51,449
15500,52,486
15500,53,498
15500,54,469
15500,55,473
15500,56,488
15500,57,542
15500,58,503
15500,59,479
15500,60,530
15500,61,522
15500,62,501
15500,63,482
15500,64,518
15500,65,517
15500,66,500
15500,67,561
15500,68,550
15500,69,504
15500,70,531
15500,71,572
15500,72,582
15500,73,608
15500,74,623
15500,75,648
15500,76,623
15500,77,713
15500,78,766
15500,79,836
15500,80,815
15500,81,924
15500,82,1008
15500,83,1049
15500,84,1174
15500,85,1342
15500,86,1556
15500,87,1959
15500,88,2382
15500,89,2770
15500,90,3434
15500,91,3358
15500,92,2806
15500,93,21
15600,41,22
15600,42,87
15600,43,156
15600,44,271
15600,45,296
15600,46,365
15600,47,377
15600,48,399
15600,49,424
15600,50,435
15600,51,455
15600,52,467
15600,53,462
15600,54,466
15600,55,438
15600,56,455
15600,57,468
15600,58,489
15600,59,449
15600,60,484
15600,61,508
15600,62,523
15600,63,526
15600,64,496
15600,65,508
15600,66,487
15600,67,550
15600,68,552
15600,69,552
15600,70,551
15600,71,535
15600,72,542
15600,73,574
15600,74,607
15600,75,604
15600,76,628
15600,77,707
15600,78,710
15600,79,763
15600,80,858
15600,81,913
15600,82,952
15600,83,1027
15600,84,1103
15600,85,1293
15600,86,1624
15600,87,1857
15600,88,2259
15600,89,2785
15600,90,3202
15600,91,3133
15600,92,2616
15600,93,6
15700,41,25
15700,42,113
15700,43,163
15700,44,231
15700,45,283
15700,46,328
15700,47,372
15700,48,351
15700,49,397
15700,50,451
15700,51,420
15700,52,410
15700,53,425
15700,54,421
15700,55,447
15700,56,515
15700,57,470
15700,58,441
15700,59,434
15700,60,442
15700,61,503
15700,62,510
15700,63,535
15700,64,543
15700,65,507
15700,66,497
15700,67,512
15700,68,475
15700,69,515
15700,70,532
15700,71,540
15700,72,559
15700,73,567
15700,74,585
15700,75,643
15700,76,634
15700,77,675
15700,78,710
15700,79,767
15700,80,814
15700,81,869
15700,82,890
15700,83,1043
15700,84,1185
15700,85,1299
15700,86,1609
15700,87,1846
15700,88,2262
15700,89,2793
15700,90,3126
15700,91,3036
15700,92,2428
15700,93,6
15800,40,2
15800,41,21
15800,42,117
15800,43,188
15800,44,241
15800,45,277
15800,46,338
15800,47,377
15800,48,389
15800,49,389
15800,50,400
15800,51,422
15800,52,432
15800,53,434
15800,54,413
15800,55,418
15800,56,440
15800,57,425
15800,58,473
15800,59,469
15800,60,490
15800,61,485
15800,62,460
15800,63,499
15800,64,501
15800,65,520
15800,66,513
15800,67,516
15800,68,459
15800,69,507
15800,70,505
15800,71,552
15800,72,504
15800,73,553
15800,74,536
15800,75,596
15800,76,595
15800,77,660
15800,78,696
15800,79,730
15800,80,774
15800,81,857
15800,82,960
15800,83,1038
15800,84,1093
15800,85,1327
15800,86,1531
15800,87,1877
15800,88,2226
15800,89,2648
15800,90,2980
15800,91,2829
15800,92,2261
15800,93,3
15900,40,2
15900,41,19
15900,42,107
15900,43,148
15900,44,236
15900,45,292
15900,46,334
15900,47,353
15900,48,354
15900,49,377
15900,50,414
15900,51,419
15900,52,399
15900,53,397
15900,54,393
15900,55,460
15900,56,441
15900,57,421
15900,58,458
15900,59,454
15900,60,437
15900,61,478
15900,62,458
15900,63,489
15900,64,448
15900,65,478
15900,66,445
15900,67,510
15900,68,506
15900,69,466
15900,70,489
15900,71,510
15900,72,515
15900,73,552
15900,74,553
15900,75,583
15900,76,627
15900,77,618
15900,78,653
15900,79,757
15900,80,739
15900,81,830
15900,82,875
15900,83,1001
15900,84,1132
15900,85,1266
15900,86,1494
15900,87,1882
15900,88,2203
15900,89,2532
15900,90,2887
15900,91,2713
15900,92,2154
15900,93,4
16000,40,4
16000,41,24
16000,42,114
16000,43,157
16000,44,233
16000,45,303
16000,46,330
16000,47,300
16000,48,366
16000,49,381
16000,50,380
16000,51,400
16000,52,418
16000,53,406
16000,54,422
16000,55,425
16000,56,427
16000,57,430
16000,58,417
16000,59,486
16000,60,430
16000,61,466
16000,62,469
16000,63,495
16000,64,464
16000,65,508
16000,66,455
16000,67,439
16000,68,488
16000,69,496
16000,70,480
16000,71,481
16000,72,503
16000,73,523
16000,74,597
16000,75,546
16000,76,584
16000,77,625
16000,78,673
16000,79,733
16000,80,779
16000,81,805
16000,82,858
16000,83,851
16000,84,1012
16000,85,1237
16000,86,1474
16000,87,1659
16000,88,2156
16000,89,2394
16000,90,2673
16000,91,2568
16000,92,1913
16000,93,2
16100,41,21
16100,42,87
16100,43,182
16100,44,243
16100,45,281
16100,46,341
16100,47,315
16100,48,324
16100,49,394
16100,50,402
16100,51,393
16100,52,432
16100,53,420
16100,54,415
16100,55,391
16100,56,411
16100,57,392
16100,58,423
16100,59,444
16100,60,447
16100,61,442
16100,62,450
16100,63,427
16100,64,478
16100,65,455
16100,66,472
16100,67,454
16100,68,441
16100,69,454
16100,70,475
16100,71,518
16100,72,516
16100,73,537
16100,74,530
16100,75,574
16100,76,592
16100,77,654
16100,78,710
16100,79,688
16100,80,725
16100,81,805
16100,82,861
16100,83,937
16100,84,1075
16100,85,1228
16100,86,1404
16100,87,1778
16100,88,2070
16100,89,2316
16100,90,2565
16100,91,2485
16100,92,1796
16200,41,14
16200,42,77
16200,43,157
16200,44,223
16200,45,255
16200,46,297
16200,47,341
16200,48,356
16200,49,340
16200,50,350
16200,51,379
16200,52,376
16200,53,378
16200,54,353
16200,55,420
16200,56,383
16200,57,434
16200,58,378
16200,59,457
16200,60,417
16200,61,422
16200,62,423
16200,63,416
16200,64,433
16200,65,495
16200,66,444
16200,67,464
16200,68,417
16200,69,444
16200,70,502
16200,71,515
16200,72,501
16200,73,510
16200,74,510
16200,75,524
16200,76,624
16200,77,619
16200,78,636
16200,79,700
16200,80,704
16200,81,833
16200,82,832
16200,83,880
16200,84,1031
16200,85,1215
16200,86,1382
16200,87,1631
16200,88,1999
16200,89,2199
16200,90,2392
16200,91,2283
16200,92,1577
16300,41,15
16300,42,74
16300,43,149
16300,44,213
16300,45,266
16300,46,328
16300,47,299
16300,48,329
16300,49,366
16300,50,351
16300,51,373
16300,52,358
16300,53,410
16300,54,387
16300,55,393
16300,56,381
16300,57,389
16300,58,380
16300,59,388
16300,60,439
16300,61,415
16300,62,449
16300,63,398
16300,64,448
16300,65,450
16300,66,434
16300,67,430
16300,68,433
16300,69,462
16300,70,441
16300,71,456
16300,72,458
16300,73,532
16300,74,548
16300,75,562
16300,76,569
16300,77,585
16300,78,633
16300,79,652
16300,80,689
16300,81,720
16300,82,765
16300,83,880
16300,84,1045
16300,85,1152
16300,86,1394
16300,87,1663
16300,88,1875
16300,89,2103
16300,90,2299
16300,91,2204
16300,92,1437
16300,93,1
16400,40,2
16400,41,18
16400,42,83
16400,43,149
16400,44,212
16400,45,265
16400,46,285
16400,47,306
16400,48,326
16400,49,338
16400,50,337
16400,51,346
16400,52,379
16400,53,374
16400,54,360
16400,55,361
16400,56,385
16400,57,374
16400,58,411
16400,59,390
16400,60,404
16400,61,429
16400,62,386
16400,63,449
16400,64,390
16400,65,417
16400,66,456
16400,67,442
16400,68,422
16400,69,412
16400,70,420
16400,71,475
16400,72,428
16400,73,449
16400,74,485
16400,75,470
16400,76,544
16400,77,572
16400,78,610
16400,79,643
16400,80,664
16400,81,778
16400,82,771
16400,83,831
16400,84,949
16400,85,1056
16400,86,1355
16400,87,1504
16400,88,1871
16400,89,1991
16400,90,2274
16400,91,2142
16400,92,1358
16500,40,2
16500,41,16
16500,42,80
16500,43,146
16500,44,178
16500,45,249
16500,46,281
16500,47,321
16500,48,313
16500,49,360
16500,50,333
16500,51,336
16500,52,355
16500,53,351
16500,54,343
16500,55,371
16500,56,359
16500,57,359
16500,58,366
16500,59,373
16500,60,412
16500,61,423
16500,62,426
16500,63,389
16500,64,424
16500,65,418
16500,66,406
16500,67,415
16500,68,429
16500,69,431
16500,70,433
16500,71,467
16500,72,442
16500,73,449
16500,74,480
16500,75,467
16500,76,511
16500,77,574
16500,78,632
16500,79,590
16500,80,652
16500,81,736
16500,82,752
16500,83,868
16500,84,975
16500,85,1098
16500,86,1301
16500,87,1555
16500,88,1810
16500,89,1954
16500,90,2184
16500,91,1890
16500,92,1239
16600,38,1
16600,40,2
16600,41,18
16600,42,74
16600,43,159
16600,44,226
16600,45,239
16600,46,263
16600,47,279
16600,48,313
16600,49,310
16600,50,322
16600,51,381
16600,52,324
16600,53,328
16600,54,325
16600,55,336
16600,56,372
16600,57,359
16600,58,371
16600,59,398
16600,60,374
16600,61,374
16600,62,374
16600,63,384
16600,64,405
16600,65,434
16600,66,401
16600,67,413
16600,68,394
16600,69,416
16600,70,430
16600,71,431
16600,72,411
16600,73,420
16600,74,477
16600,75,513
16600,76,461
16600,77,522
16600,78,559
16600,79,654
16600,80,633
16600,81,706
16600,82,769
16600,83,847
16600,84,887
16600,85,1079
16600,86,1265
16600,87,1541
16600,88,1686
16600,89,1847
16600,90,2010
16600,91,1880
16600,92,1129
16700,40,1
16700,41,24
16700,42,80
16700,43,130
16700,44,188
16700,45,272
16700,46,249
16700,47,283
16700,48,293
16700,49,308
16700,50,325
16700,51,342
16700,52,332
16700,53,320
16700,54,314
16700,55,333
16700,56,290
16700,57,343
16700,58,352
16700,59,384
16700,60,337
16700,61,386
16700,62,374
16700,63,385
16700,64,402
16700,65,432
16700,66,410
16700,67,390
16700,68,399
16700,69,432
16700,70,417
16700,71,364
16700,72,395
16700,73,445
16700,74,448
16700,75,474
16700,76,492
16700,77,504
16700,78,510
16700,79,623
16700,80,645
16700,81,664
16700,82,702
16700,83,777
16700,84,838
16700,85,1012
16700,86,1221
16700,87,1373
16700,88,1656
16700,89,1765
16700,90,1861
16700,91,1676
16700,92,1035
16800,40,3
16800,41,26
16800,42,69
16800,43,143
16800,44,182
16800,45,239
16800,46,261
16800,47,281
16800,48,302
16800,49,291
16800,50,313
16800,51,296
16800,52,340
16800,53,302
16800,54,293
16800,55,294
16800,56,320
16800,57,326
16800,58,322
16800,59,334
16800,60,361
16800,61,343
16800,62,335
16800,63,392
16800,64,378
16800,65,402
16800,66,373
16800,67,421
16800,68,390
16800,69,347
16800,70,401
16800,71,441
16800,72,410
16800,73,402
16800,74,459
16800,75,454
16800,76,475
16800,77,540
16800,78,532
16800,79,559
16800,80,629
16800,81,683
16800,82,681
16800,83,762
16800,84,831
16800,85,1005
16800,86,1161
16800,87,1412
16800,88,1612
16800,89,1683
16800,90,1741
16800,91,1600
16800,92,943
16900,41,12
16900,42,94
16900,43,157
16900,44,191
16900,45,237
16900,46,256
16900,47,261
16900,48,306
16900,49,274
16900,50,281
16900,51,291
16900,52,314
16900,53,343
16900,54,294
16900,55,283
16900,56,305
16900,57,318
16900,58,341
16900,59,341
16900,60,311
16900,61,330
16900,62,331
16900,63,354
16900,64,344
16900,65,349
16900,66,355
16900,67,362
16900,68,384
16900,69,382
16900,70,354
16900,71,368
16900,72,391
16900,73,405
16900,74,410
16900,75,421
16900,76,441
16900,77,479
16900,78,502
16900,79,540
16900,80,569
16900,81,670
16900,82,652
16900,83,704
16900,84,806
16900,85,938
16900,86,1131
16900,87,1367
16900,88,1518
16900,89,1615
16900,90,1640
16900,91,1510
16900,92,875
17000,40,1
17000,41,15
17000,42,81
17000,43,131
17000,44,167
17000,45,238
17000,46,247
17000,47,249
17000,48,275
17000,49,290
17000,50,285
17000,51,305
17000,52,291
17000,53,282
17000,54,293
17000,55,308
17000,56,287
17000,57,300
17000,58,347
17000,59,328
17000,60,308
17000,61,336
17000,62,342
17000,63,350
17000,64,354
17000,65,357
17000,66,335
17000,67,383
17000,68,346
17000,69,354
17000,70,383
17000,71,376
17000,72,359
17000,73,391
17000,74,407
17000,75,425
17000,76,414
17000,77,491
17000,78,478
17000,79,504
17000,80,574
17000,81,620
17000,82,633
17000,83,760
17000,84,807
17000,85,984
17000,86,1064
17000,87,1301
17000,88,1482
17000,89,1454
17000,90,1533
17000,91,1458
17000,92,707
17100,40,2
17100,41,18
17100,42,73
17100,43,128
17100,44,160
17100,45,206
17100,46,222
17100,47,246
17100,48,287
17100,49,230
17100,50,278
17100,51,256
17100,52,269
17100,53,274
17100,54,314
17100,55,280
17100,56,304
17100,57,295
17100,58,306
17100,59,321
17100,60,275
17100,61,309
17100,62,317
17100,63,328
17100,64,331
17100,65,338
17100,66,315
17100,67,346
17100,68,356
17100,69,361
17100,70,327
17100,71,351
17100,72,408
17100,73,357
17100,74,373
17100,75,407
17100,76,429
17100,77,464
17100,78,501
17100,79,478
17100,80,522
17100,81,625
17100,82,651
17100,83,693
17100,84,759
17100,85,913
17100,86,1048
17100,87,1267
17100,88,1419
17100,89,1446
17100,90,1510
17100,91,1303
17100,92,663
17200,41,17
17200,42,60
17200,43,132
17200,44,172
17200,45,206
17200,46,220
17200,47,232
17200,48,257
17200,49,247
17200,50,277
17200,51,273
17200,52,278
17200,53,273
17200,54,273
17200,55,287
17200,56,262
17200,57,290
17200,58,313
17200,59,291
17200,60,316
17200,61,335
17200,62,295
17200,63,287
17200,64,332
17200,65,333
17200,66,322
17200,67,321
17200,68,298
17200,69,349
17200,70,339
17200,71,301
17200,72,372
17200,73,375
17200,74,414
17200,75,395
17200,76,410
17200,77,419
17200,78,435
17200,79,545
17200,80,557
17200,81,583
17200,82,629
17200,83,765
17200,84,769
17200,85,858
17200,86,1019
17200,87,1219
17200,88,1361
17200,89,1366
17200,90,1313
17200,91,1311
17200,92,566
17300,41,14
17300,42,64
17300,43,128
17300,44,178
17300,45,222
17300,46,206
17300,47,246
17300,48,220
17300,49,253
17300,50,272
17300,51,256
17300,52,252
17300,53,269
17300,54,283
17300,55,273
17300,56,262
17300,57,231
17300,58,314
17300,59,253
17300,60,269
17300,61,278
17300,62,318
17300,63,301
17300,64,318
17300,65,296
17300,66,320
17300,67,358
17300,68,334
17300,69,340
17300,70,318
17300,71,290
17300,72,328
17300,73,376
17300,74,336
17300,75,371
17300,76,403
17300,77,422
17300,78,422
17300,79,476
17300,80,563
17300,81,582
17300,82,609
17300,83,711
17300,84,713
17300,85,810
17300,86,1019
17300,87,1169
17300,88,1307
17300,89,1269
17300,90,1292
17300,91,1160
17300,92,560
17400,41,15
17400,42,78
17400,43,123
17400,44,170
17400,45,188
17400,46,240
17400,47,198
17400,48,224
17400,49,257
17400,50,216
17400,51,266
17400,52,243
17400,53,274
17400,54,248
17400,55,288
17400,56,262
17400,57,274
17400,58,233
17400,59,242
17400,60,258
17400,61,250
17400,62,292
17400,63,328
17400,64,332
17400,65,307
17400,66,304
17400,67,323
17400,68,310
17400,69,299
17400,70,324
17400,71,338
17400,72,360
17400,73,328
17400,74,395
17400,75,341
17400,76,383
17400,77,375
17400,78,450
17400,79,476
17400,80,474
17400,81,538
17400,82,586
17400,83,624
17400,84,663
17400,85,802
17400,86,992
17400,87,1150
17400,88,1224
17400,89,1203
17400,90,1194
17400,91,1056
17400,92,437
17500,40,1
17500,41,8
17500,42,53
17500,43,101
17500,44,133
17500,45,180
17500,46,228
17500,47,224
17500,48,239
17500,49,219
17500,50,240
17500,51,207
17500,52,249
17500,53,237
17500,54,228
17500,55,259
17500,56,255
17500,57,225
17500,58,234
17500,59,253
17500,60,275
17500,61,286
17500,62,287
17500,63,299
17500,64,311
17500,65,267
17500,66,271
17500,67,271
17500,68,304
17500,69,332
17500,70,336
17500,71,281
17500,72,306
17500,73,331
17500,74,336
17500,75,339
17500,76,377
17500,77,401
17500,78,411
17500,79,427
17500,80,455
17500,81,492
17500,82,551
17500,83,593
17500,84,667
17500,85,780
17500,86,913
17500,87,1114
17500,88,1102
17500,89,1136
17500,90,1117
17500,91,1008
17500,92,396
17600,41,16
17600,42,54
17600,43,114
17600,44,139
17600,45,183
17600,46,199
17600,47,210
17600,48,212
17600,49,252
17600,50,229
17600,51,224
17600,52,206
17600,53,237
17600,54,236
17600,55,256
17600,56,245
17600,57,235
17600,58,259
17600,59,247
17600,60,237
17600,61,276
17600,62,293
17600,63,309
17600,64,275
17600,65,277
17600,66,247
17600,67,295
17600,68,301
17600,69,254
17600,70,262
17600,71,286
17600,72,287
17600,73,305
17600,74,332
17600,75,329
17600,76,367
17600,77,369
17600,78,388
17600,79,439
17600,80,490
17600,81,522
17600,82,520
17600,83,600
17600,84,648
17600,85,770
17600,86,916
17600,87,1071
17600,88,1073
17600,89,1094
17600,90,1003
17600,91,975
17600,92,329
17700,41,13
17700,42,52
17700,43,105
17700,44,141
17700,45,164
17700,46,192
17700,47,222
17700,48,196
17700,49,246
17700,50,208
17700,51,225
17700,52,215
