Read_Length,QV,Read_Numbers
16400,67,130
16400,68,128
16400,69,141
16400,70,139
16400,71,139
16400,72,135
16400,73,147
16400,74,154
16400,75,161
16400,76,195
16400,77,188
16400,78,181
16400,79,209
16400,80,229
16400,81,247
16400,82,214
16400,83,244
16400,84,312
16400,85,337
16400,86,417
16400,87,487
16400,88,594
16400,89,734
16400,90,1018
16400,91,1396
16400,92,1760
16400,93,45
16500,41,6
16500,42,21
16500,43,33
16500,44,55
16500,45,78
16500,46,69
16500,47,67
16500,48,96
16500,49,100
16500,50,109
16500,51,130
16500,52,103
16500,53,104
16500,54,120
16500,55,108
16500,56,108
16500,57,107
16500,58,113
16500,59,141
16500,60,120
16500,61,128
16500,62,163
16500,63,148
16500,64,132
16500,65,120
16500,66,121
16500,67,136
16500,68,126
16500,69,133
16500,70,138
16500,71,142
16500,72,138
16500,73,133
16500,74,186
16500,75,163
16500,76,176
16500,77,191
16500,78,180
16500,79,203
16500,80,214
16500,81,217
16500,82,247
16500,83,271
16500,84,307
16500,85,375
16500,86,357
16500,87,491
16500,88,588
16500,89,763
16500,90,959
16500,91,1404
16500,92,1758
16500,93,35
16600,40,3
16600,41,7
16600,42,25
16600,43,28
16600,44,56
16600,45,64
16600,46,68
16600,47,91
16600,48,85
16600,49,103
16600,50,84
16600,51,102
16600,52,100
16600,53,122
16600,54,112
16600,55,122
16600,56,117
16600,57,139
16600,58,117
16600,59,105
16600,60,147
16600,61,115
16600,62,127
16600,63,145
16600,64,129
16600,65,116
16600,66,135
16600,67,146
16600,68,150
16600,69,142
16600,70,150
16600,71,149
16600,72,151
16600,73,151
16600,74,153
16600,75,180
16600,76,188
16600,77,190
16600,78,159
16600,79,200
16600,80,196
16600,81,207
16600,82,246
16600,83,262
16600,84,328
16600,85,330
16600,86,385
16600,87,486
16600,88,587
16600,89,721
16600,90,995
16600,91,1356
16600,92,1634
16600,93,32
16700,41,9
16700,42,27
16700,43,41
16700,44,57
16700,45,50
16700,46,67
16700,47,91
16700,48,77
16700,49,92
16700,50,88
16700,51,111
16700,52,97
16700,53,96
16700,54,95
16700,55,107
16700,56,116
16700,57,125
16700,58,121
16700,59,128
16700,60,118
16700,61,131
16700,62,116
16700,63,121
16700,64,132
16700,65,129
16700,66,137
16700,67,122
16700,68,147
16700,69,124
16700,70,145
16700,71,144
16700,72,149
16700,73,145
16700,74,168
16700,75,158
16700,76,170
16700,77,152
16700,78,200
16700,79,204
16700,80,213
16700,81,216
16700,82,234
16700,83,287
16700,84,313
16700,85,329
16700,86,447
16700,87,467
16700,88,550
16700,89,705
16700,90,963
16700,91,1313
16700,92,1508
16700,93,26
16800,41,8
16800,42,33
16800,43,34
16800,44,44
16800,45,52
16800,46,65
16800,47,93
16800,48,88
16800,49,92
16800,50,110
16800,51,90
16800,52,114
16800,53,105
16800,54,119
16800,55,117
16800,56,110
16800,57,118
16800,58,117
16800,59,135
16800,60,119
16800,61,129
16800,62,108
16800,63,137
16800,64,115
16800,65,130
16800,66,123
16800,67,136
16800,68,137
16800,69,107
16800,70,133
16800,71,135
16800,72,140
16800,73,134
16800,74,150
16800,75,180
16800,76,191
16800,77,182
16800,78,167
16800,79,185
16800,80,221
16800,81,232
16800,82,252
16800,83,252
16800,84,303
16800,85,357
16800,86,388
16800,87,493
16800,88,560
16800,89,730
16800,90,972
16800,91,1357
16800,92,1476
16800,93,17
16900,40,1
16900,41,4
16900,42,19
16900,43,35
16900,44,46
16900,45,70
16900,46,74
16900,47,72
16900,48,85
16900,49,95
16900,50,115
16900,51,112
16900,52,102
16900,53,117
16900,54,127
16900,55,114
16900,56,120
16900,57,115
16900,58,124
16900,59,111
16900,60,121
16900,61,127
16900,62,126
16900,63,113
16900,64,127
16900,65,124
16900,66,131
16900,67,138
16900,68,132
16900,69,130
16900,70,135
16900,71,133
16900,72,164
16900,73,145
16900,74,184
16900,75,165
16900,76,160
16900,77,187
16900,78,194
16900,79,228
16900,80,207
16900,81,226
16900,82,246
16900,83,266
16900,84,306
16900,85,336
16900,86,392
16900,87,510
16900,88,606
16900,89,743
16900,90,952
16900,91,1305
16900,92,1455
16900,93,11
17000,40,1
17000,41,13
17000,42,31
17000,43,43
17000,44,55
17000,45,70
17000,46,65
17000,47,75
17000,48,99
17000,49,75
17000,50,100
17000,51,103
17000,52,98
17000,53,112
17000,54,113
17000,55,125
17000,56,119
17000,57,126
17000,58,127
17000,59,109
17000,60,127
17000,61,126
17000,62,135
17000,63,124
17000,64,113
17000,65,109
17000,66,127
17000,67,137
17000,68,121
17000,69,121
17000,70,135
17000,71,120
17000,72,154
17000,73,136
17000,74,150
17000,75,165
17000,76,173
17000,77,159
17000,78,193
17000,79,202
17000,80,214
17000,81,241
17000,82,226
17000,83,227
17000,84,279
17000,85,336
17000,86,420
17000,87,495
17000,88,592
17000,89,756
17000,90,998
17000,91,1286
17000,92,1334
17000,93,8
17100,40,1
17100,41,8
17100,42,23
17100,43,36
17100,44,35
17100,45,71
17100,46,65
17100,47,81
17100,48,85
17100,49,99
17100,50,96
17100,51,93
17100,52,105
17100,53,112
17100,54,103
17100,55,115
17100,56,112
17100,57,122
17100,58,122
17100,59,141
17100,60,116
17100,61,123
17100,62,111
17100,63,107
17100,64,126
17100,65,134
17100,66,132
17100,67,125
17100,68,125
17100,69,121
17100,70,149
17100,71,122
17100,72,137
17100,73,146
17100,74,139
17100,75,163
17100,76,187
17100,77,179
17100,78,188
17100,79,209
17100,80,195
17100,81,223
17100,82,235
17100,83,268
17100,84,278
17100,85,298
17100,86,403
17100,87,455
17100,88,552
17100,89,752
17100,90,919
17100,91,1278
17100,92,1283
17100,93,12
17200,40,1
17200,41,5
17200,42,12
17200,43,33
17200,44,54
17200,45,77
17200,46,71
17200,47,79
17200,48,114
17200,49,92
17200,50,104
17200,51,90
17200,52,107
17200,53,118
17200,54,100
17200,55,114
17200,56,99
17200,57,98
17200,58,112
17200,59,123
17200,60,97
17200,61,134
17200,62,118
17200,63,115
17200,64,119
17200,65,129
17200,66,125
17200,67,112
17200,68,131
17200,69,130
17200,70,136
17200,71,131
17200,72,130
17200,73,125
17200,74,143
17200,75,161
17200,76,186
17200,77,170
17200,78,189
17200,79,210
17200,80,221
17200,81,217
17200,82,208
17200,83,268
17200,84,290
17200,85,340
17200,86,405
17200,87,468
17200,88,587
17200,89,731
17200,90,942
17200,91,1251
17200,92,1146
17200,93,10
17300,40,1
17300,41,7
17300,42,24
17300,43,31
17300,44,59
17300,45,59
17300,46,63
17300,47,72
17300,48,100
17300,49,97
17300,50,104
17300,51,101
17300,52,114
17300,53,108
17300,54,117
17300,55,124
17300,56,117
17300,57,121
17300,58,119
17300,59,124
17300,60,112
17300,61,118
17300,62,105
17300,63,119
17300,64,112
17300,65,136
17300,66,118
17300,67,134
17300,68,133
17300,69,119
17300,70,141
17300,71,147
17300,72,158
17300,73,157
17300,74,166
17300,75,167
17300,76,183
17300,77,167
17300,78,200
17300,79,183
17300,80,218
17300,81,231
17300,82,241
17300,83,278
17300,84,287
17300,85,332
17300,86,443
17300,87,493
17300,88,575
17300,89,738
17300,90,942
17300,91,1246
17300,92,1121
17300,93,10
17400,40,5
17400,41,12
17400,42,31
17400,43,40
17400,44,55
17400,45,60
17400,46,66
17400,47,73
17400,48,86
17400,49,90
17400,50,110
17400,51,105
17400,52,107
17400,53,96
17400,54,118
17400,55,101
17400,56,130
17400,57,107
17400,58,113
17400,59,132
17400,60,129
17400,61,107
17400,62,132
17400,63,139
17400,64,136
17400,65,124
17400,66,124
17400,67,130
17400,68,134
17400,69,121
17400,70,138
17400,71,137
17400,72,145
17400,73,130
17400,74,140
17400,75,158
17400,76,150
17400,77,180
17400,78,176
17400,79,196
17400,80,206
17400,81,221
17400,82,220
17400,83,258
17400,84,304
17400,85,387
17400,86,397
17400,87,436
17400,88,562
17400,89,698
17400,90,854
17400,91,1168
17400,92,1053
17400,93,7
17500,40,1
17500,41,14
17500,42,16
17500,43,50
17500,44,45
17500,45,73
17500,46,76
17500,47,76
17500,48,59
17500,49,83
17500,50,92
17500,51,89
17500,52,99
17500,53,109
17500,54,123
17500,55,114
17500,56,114
17500,57,110
17500,58,101
17500,59,109
17500,60,124
17500,61,126
17500,62,106
17500,63,124
17500,64,137
17500,65,124
17500,66,127
17500,67,132
17500,68,122
17500,69,128
17500,70,131
17500,71,116
17500,72,152
17500,73,156
17500,74,140
17500,75,137
17500,76,162
17500,77,177
17500,78,219
17500,79,209
17500,80,208
17500,81,233
17500,82,248
17500,83,263
17500,84,288
17500,85,349
17500,86,389
17500,87,490
17500,88,565
17500,89,688
17500,90,933
17500,91,1176
17500,92,919
17500,93,5
17600,40,1
17600,41,15
17600,42,17
17600,43,35
17600,44,40
17600,45,70
17600,46,77
17600,47,80
17600,48,81
17600,49,103
17600,50,106
17600,51,110
17600,52,93
17600,53,100
17600,54,117
17600,55,127
17600,56,109
17600,57,102
17600,58,116
17600,59,99
17600,60,103
17600,61,124
17600,62,121
17600,63,105
17600,64,129
17600,65,124
17600,66,127
17600,67,126
17600,68,132
17600,69,156
17600,70,148
17600,71,135
17600,72,124
17600,73,143
17600,74,164
17600,75,166
17600,76,170
17600,77,173
17600,78,177
17600,79,194
17600,80,216
17600,81,221
17600,82,264
17600,83,256
17600,84,298
17600,85,315
17600,86,395
17600,87,458
17600,88,535
17600,89,715
17600,90,879
17600,91,1173
17600,92,944
17600,93,5
17700,40,1
17700,41,4
17700,42,20
17700,43,30
17700,44,52
17700,45,60
17700,46,86
17700,47,88
17700,48,88
17700,49,84
17700,50,93
17700,51,98
17700,52,124
17700,53,118
17700,54,96
17700,55,111
17700,56,118
17700,57,115
17700,58,111
17700,59,113
17700,60,100
17700,61,100
17700,62,108
17700,63,116
17700,64,116
17700,65,121
17700,66,122
17700,67,121
17700,68,109
17700,69,161
17700,70,133
17700,71,121
17700,72,152
17700,73,151
17700,74,147
17700,75,161
17700,76,158
17700,77,189
17700,78,168
17700,79,170
17700,80,206
17700,81,220
17700,82,241
17700,83,248
17700,84,280
17700,85,326
17700,86,401
17700,87,447
17700,88,554
17700,89,669
17700,90,894
17700,91,1160
17700,92,947
17700,93,10
17800,39,1
17800,40,3
17800,41,6
17800,42,25
17800,43,40
17800,44,46
17800,45,57
17800,46,75
17800,47,75
17800,48,93
17800,49,95
17800,50,100
17800,51,128
17800,52,106
17800,53,110
17800,54,114
17800,55,118
17800,56,106
17800,57,102
17800,58,119
17800,59,110
17800,60,108
17800,61,116
17800,62,139
17800,63,122
17800,64,91
17800,65,124
17800,66,128
17800,67,122
17800,68,148
17800,69,132
17800,70,152
17800,71,143
17800,72,143
17800,73,150
17800,74,144
17800,75,175
17800,76,166
17800,77,194
17800,78,166
17800,79,181
17800,80,209
17800,81,214
17800,82,248
17800,83,269
17800,84,296
17800,85,324
17800,86,366
17800,87,468
17800,88,552
17800,89,740
17800,90,913
17800,91,1194
17800,92,890
17800,93,3
17900,40,1
17900,41,9
17900,42,19
17900,43,34
17900,44,31
17900,45,75
17900,46,69
17900,47,93
17900,48,71
17900,49,87
17900,50,96
17900,51,91
17900,52,95
17900,53,98
17900,54,115
17900,55,114
17900,56,124
17900,57,102
17900,58,113
17900,59,107
17900,60,93
17900,61,103
17900,62,128
17900,63,102
17900,64,130
17900,65,118
17900,66,112
17900,67,132
17900,68,117
17900,69,114
17900,70,133
17900,71,114
17900,72,144
17900,73,124
17900,74,131
17900,75,181
17900,76,159
17900,77,172
17900,78,174
17900,79,181
17900,80,219
17900,81,220
17900,82,245
17900,83,257
17900,84,304
17900,85,303
17900,86,401
17900,87,427
17900,88,594
17900,89,694
17900,90,880
17900,91,1088
17900,92,771
17900,93,7
18000,41,14
18000,42,25
18000,43,35
18000,44,52
18000,45,58
18000,46,73
18000,47,75
18000,48,94
18000,49,79
18000,50,91
18000,51,123
18000,52,102
18000,53,95
18000,54,117
18000,55,112
18000,56,109
18000,57,100
18000,58,116
18000,59,118
18000,60,108
18000,61,111
18000,62,140
18000,63,103
18000,64,118
18000,65,116
18000,66,107
18000,67,98
18000,68,116
18000,69,110
18000,70,128
18000,71,136
18000,72,138
18000,73,153
18000,74,158
18000,75,170
18000,76,150
18000,77,150
18000,78,191
18000,79,201
18000,80,207
18000,81,233
18000,82,221
18000,83,234
18000,84,293
18000,85,310
18000,86,359
18000,87,468
18000,88,530
18000,89,694
18000,90,851
18000,91,1076
18000,92,738
18000,93,2
18100,41,8
18100,42,32
18100,43,34
18100,44,47
18100,45,61
18100,46,69
18100,47,74
18100,48,86
18100,49,92
18100,50,90
18100,51,92
18100,52,112
18100,53,95
18100,54,106
18100,55,100
18100,56,126
18100,57,117
18100,58,123
18100,59,109
18100,60,116
18100,61,115
18100,62,122
18100,63,112
18100,64,136
18100,65,122
18100,66,111
18100,67,135
18100,68,115
18100,69,145
18100,70,147
18100,71,139
18100,72,131
18100,73,136
18100,74,139
18100,75,160
18100,76,161
18100,77,176
18100,78,184
18100,79,216
18100,80,195
18100,81,227
18100,82,242
18100,83,252
18100,84,262
18100,85,339
18100,86,374
18100,87,459
18100,88,549
18100,89,710
18100,90,825
18100,91,1126
18100,92,677
18100,93,1
18200,40,2
18200,41,10
18200,42,21
18200,43,37
18200,44,53
18200,45,79
18200,46,68
18200,47,58
18200,48,93
18200,49,79
18200,50,98
18200,51,104
18200,52,93
18200,53,134
18200,54,105
18200,55,127
18200,56,94
18200,57,99
18200,58,120
18200,59,118
18200,60,116
18200,61,127
18200,62,103
18200,63,128
18200,64,120
18200,65,111
18200,66,144
18200,67,129
18200,68,113
18200,69,122
18200,70,132
18200,71,122
18200,72,145
18200,73,136
18200,74,151
18200,75,150
18200,76,170
18200,77,212
18200,78,186
18200,79,179
18200,80,194
18200,81,199
18200,82,221
18200,83,223
18200,84,296
18200,85,323
18200,86,387
18200,87,460
18200,88,559
18200,89,691
18200,90,795
18200,91,1031
18200,92,618
18300,40,1
18300,41,10
18300,42,21
18300,43,31
18300,44,53
18300,45,64
18300,46,55
18300,47,83
18300,48,96
18300,49,100
18300,50,81
18300,51,103
18300,52,113
18300,53,90
18300,54,99
18300,55,122
18300,56,102
18300,57,107
18300,58,102
18300,59,87
18300,60,118
18300,61,118
18300,62,116
18300,63,101
18300,64,125
18300,65,124
18300,66,110
18300,67,129
18300,68,116
18300,69,139
18300,70,135
18300,71,147
18300,72,129
18300,73,124
18300,74,122
18300,75,147
18300,76,168
18300,77,165
18300,78,194
18300,79,180
18300,80,202
18300,81,220
18300,82,241
18300,83,266
18300,84,266
18300,85,327
18300,86,380
18300,87,452
18300,88,529
18300,89,711
18300,90,891
18300,91,1090
18300,92,585
18400,40,1
18400,41,12
18400,42,17
18400,43,44
18400,44,55
18400,45,53
18400,46,79
18400,47,67
18400,48,102
18400,49,86
18400,50,92
18400,51,94
18400,52,92
18400,53,131
18400,54,84
18400,55,112
18400,56,101
18400,57,115
18400,58,118
18400,59,95
18400,60,102
18400,61,98
18400,62,119
18400,63,135
18400,64,112
18400,65,110
18400,66,122
18400,67,136
18400,68,129
18400,69,138
18400,70,126
18400,71,135
18400,72,139
18400,73,148
18400,74,147
18400,75,144
18400,76,164
18400,77,163
18400,78,162
18400,79,179
18400,80,217
18400,81,241
18400,82,220
18400,83,261
18400,84,261
18400,85,338
18400,86,376
18400,87,497
18400,88,563
18400,89,675
18400,90,798
18400,91,1068
18400,92,565
18400,93,1
18500,40,2
18500,41,11
18500,42,18
18500,43,40
18500,44,30
18500,45,58
18500,46,66
18500,47,80
18500,48,76
18500,49,109
18500,50,92
18500,51,96
18500,52,97
18500,53,112
18500,54,94
18500,55,100
18500,56,122
18500,57,108
18500,58,103
18500,59,96
18500,60,132
18500,61,104
18500,62,128
18500,63,121
18500,64,115
18500,65,121
18500,66,109
18500,67,106
18500,68,123
18500,69,104
18500,70,115
18500,71,121
18500,72,116
18500,73,141
18500,74,120
18500,75,154
18500,76,157
18500,77,166
18500,78,168
18500,79,185
18500,80,191
18500,81,220
18500,82,238
18500,83,263
18500,84,282
18500,85,307
18500,86,366
18500,87,481
18500,88,563
18500,89,664
18500,90,853
18500,91,1038
18500,92,460
18500,93,1
18600,41,6
18600,42,20
18600,43,30
18600,44,47
18600,45,59
18600,46,85
18600,47,69
18600,48,101
18600,49,83
18600,50,101
18600,51,117
18600,52,105
18600,53,104
18600,54,112
18600,55,91
18600,56,101
18600,57,125
18600,58,96
18600,59,116
18600,60,106
18600,61,125
18600,62,107
18600,63,106
18600,64,99
18600,65,103
18600,66,112
18600,67,121
18600,68,123
18600,69,133
18600,70,125
18600,71,118
18600,72,129
18600,73,132
18600,74,138
18600,75,145
18600,76,170
18600,77,163
18600,78,172
18600,79,175
18600,80,173
18600,81,206
18600,82,243
18600,83,245
18600,84,297
18600,85,320
18600,86,403
18600,87,443
18600,88,537
18600,89,686
18600,90,856
18600,91,1029
18600,92,464
18700,41,8
18700,42,18
18700,43,30
18700,44,41
18700,45,67
18700,46,64
18700,47,76
18700,48,84
18700,49,80
18700,50,100
18700,51,113
18700,52,97
18700,53,92
18700,54,109
18700,55,90
18700,56,96
18700,57,105
18700,58,116
18700,59,127
18700,60,102
18700,61,101
18700,62,108
18700,63,105
18700,64,114
18700,65,128
18700,66,100
18700,67,121
18700,68,120
18700,69,115
18700,70,120
18700,71,118
18700,72,138
18700,73,120
18700,74,123
18700,75,147
18700,76,142
18700,77,140
18700,78,171
18700,79,190
18700,80,182
18700,81,221
18700,82,223
18700,83,245
18700,84,302
18700,85,333
18700,86,365
18700,87,433
18700,88,536
18700,89,664
18700,90,847
18700,91,961
18700,92,423
18800,39,1
18800,40,2
18800,41,4
18800,42,22
18800,43,41
18800,44,49
18800,45,61
18800,46,68
18800,47,72
18800,48,76
18800,49,89
18800,50,100
18800,51,89
18800,52,97
18800,53,75
18800,54,107
18800,55,108
18800,56,114
18800,57,94
18800,58,117
18800,59,118
18800,60,105
18800,61,113
18800,62,104
18800,63,116
18800,64,120
18800,65,112
18800,66,113
18800,67,111
18800,68,123
18800,69,113
18800,70,103
18800,71,147
18800,72,126
18800,73,133
18800,74,124
18800,75,128
18800,76,173
18800,77,148
18800,78,158
18800,79,172
18800,80,208
18800,81,195
18800,82,211
18800,83,241
18800,84,267
18800,85,339
18800,86,398
18800,87,433
18800,88,520
18800,89,666
18800,90,752
18800,91,978
18800,92,339
18900,40,2
18900,41,8
18900,42,15
18900,43,30
18900,44,48
18900,45,56
18900,46,71
18900,47,82
18900,48,77
18900,49,90
18900,50,110
18900,51,81
18900,52,100
18900,53,87
18900,54,96
18900,55,91
18900,56,104
18900,57,83
18900,58,109
18900,59,91
18900,60,110
18900,61,122
18900,62,107
18900,63,111
18900,64,115
18900,65,107
18900,66,119
18900,67,102
18900,68,114
18900,69,122
18900,70,119
18900,71,119
18900,72,165
18900,73,142
18900,74,121
18900,75,162
18900,76,134
18900,77,177
18900,78,187
18900,79,193
18900,80,183
18900,81,225
18900,82,224
18900,83,251
18900,84,266
18900,85,329
18900,86,375
18900,87,461
18900,88,535
18900,89,598
18900,90,786
18900,91,931
18900,92,315
19000,39,1
19000,40,1
19000,41,7
19000,42,21
19000,43,34
19000,44,54
19000,45,72
19000,46,62
19000,47,75
19000,48,82
19000,49,90
19000,50,87
19000,51,105
19000,52,101
19000,53,82
19000,54,105
19000,55,114
19000,56,93
19000,57,119
19000,58,110
19000,59,139
19000,60,95
19000,61,115
19000,62,101
19000,63,132
19000,64,116
19000,65,113
19000,66,99
19000,67,103
19000,68,99
19000,69,118
19000,70,129
19000,71,124
19000,72,121
19000,73,143
19000,74,134
19000,75,150
19000,76,153
19000,77,139
19000,78,181
19000,79,169
19000,80,198
19000,81,210
19000,82,187
19000,83,254
19000,84,264
19000,85,309
19000,86,406
19000,87,427
19000,88,588
19000,89,605
19000,90,729
19000,91,867
19000,92,306
19100,41,10
19100,42,23
19100,43,35
19100,44,42
19100,45,69
19100,46,63
19100,47,73
19100,48,77
19100,49,91
19100,50,77
19100,51,102
19100,52,94
19100,53,107
19100,54,101
19100,55,99
19100,56,100
19100,57,92
19100,58,105
19100,59,108
19100,60,110
19100,61,109
19100,62,92
19100,63,115
19100,64,106
19100,65,120
19100,66,103
19100,67,127
19100,68,103
19100,69,118
19100,70,117
19100,71,138
19100,72,142
19100,73,123
19100,74,152
19100,75,137
19100,76,156
19100,77,161
19100,78,162
19100,79,166
19100,80,187
19100,81,227
19100,82,196
19100,83,234
19100,84,268
19100,85,300
19100,86,366
19100,87,466
19100,88,529
19100,89,588
19100,90,690
19100,91,877
19100,92,241
19200,40,3
19200,41,5
19200,42,25
19200,43,26
19200,44,69
19200,45,54
19200,46,61
19200,47,81
19200,48,77
19200,49,79
19200,50,78
19200,51,85
19200,52,94
19200,53,93
19200,54,87
19200,55,79
19200,56,112
19200,57,109
19200,58,95
19200,59,104
19200,60,115
19200,61,128
19200,62,114
19200,63,95
19200,64,120
19200,65,112
19200,66,104
19200,67,98
19200,68,116
19200,69,124
19200,70,109
19200,71,115
19200,72,153
19200,73,137
19200,74,142
19200,75,156
19200,76,145
19200,77,140
19200,78,182
19200,79,156
19200,80,184
19200,81,186
19200,82,226
19200,83,246
19200,84,274
19200,85,297
19200,86,391
19200,87,425
19200,88,514
19200,89,609
19200,90,777
19200,91,800
19200,92,240
19300,41,4
19300,42,26
19300,43,32
19300,44,38
19300,45,64
19300,46,73
19300,47,76
19300,48,78
19300,49,91
19300,50,95
19300,51,114
19300,52,81
19300,53,122
19300,54,99
19300,55,103
19300,56,103
19300,57,102
19300,58,92
19300,59,100
19300,60,110
19300,61,91
19300,62,108
19300,63,104
19300,64,115
19300,65,106
19300,66,119
19300,67,129
19300,68,117
19300,69,116
19300,70,120
19300,71,119
19300,72,125
19300,73,114
19300,74,154
19300,75,136
19300,76,140
19300,77,165
19300,78,168
19300,79,194
19300,80,210
19300,81,189
19300,82,206
19300,83,222
19300,84,293
19300,85,317
19300,86,335
19300,87,456
19300,88,530
19300,89,578
19300,90,697
19300,91,826
19300,92,207
19400,40,2
19400,41,10
19400,42,21
19400,43,24
19400,44,40
19400,45,63
19400,46,49
19400,47,70
19400,48,87
19400,49,93
19400,50,75
19400,51,86
19400,52,95
19400,53,103
19400,54,100
19400,55,82
19400,56,111
19400,57,112
19400,58,112
19400,59,110
19400,60,97
19400,61,87
19400,62,115
19400,63,104
19400,64,102
19400,65,105
19400,66,128
19400,67,108
19400,68,129
19400,69,141
19400,70,116
19400,71,136
19400,72,118
19400,73,124
19400,74,124
19400,75,120
19400,76,151
19400,77,154
19400,78,166
19400,79,175
19400,80,199
19400,81,209
19400,82,193
19400,83,261
19400,84,280
19400,85,278
19400,86,376
19400,87,448
19400,88,501
19400,89,593
19400,90,716
19400,91,800
19400,92,190
19500,40,2
19500,41,11
19500,42,16
19500,43,33
19500,44,35
19500,45,45
19500,46,53
19500,47,70
19500,48,87
19500,49,85
19500,50,77
19500,51,96
19500,52,108
19500,53,86
19500,54,97
19500,55,82
19500,56,103
19500,57,122
19500,58,115
19500,59,116
19500,60,102
19500,61,108
19500,62,104
19500,63,105
19500,64,102
19500,65,111
19500,66,102
19500,67,105
19500,68,114
19500,69,96
19500,70,117
19500,71,109
19500,72,129
19500,73,138
19500,74,130
19500,75,162
19500,76,134
19500,77,170
19500,78,165
19500,79,151
19500,80,188
19500,81,178
19500,82,227
19500,83,235
19500,84,280
19500,85,304
19500,86,344
19500,87,435
19500,88,509
19500,89,559
19500,90,689
19500,91,777
19500,92,175
19600,40,3
19600,41,10
19600,42,18
19600,43,35
19600,44,44
19600,45,53
19600,46,60
19600,47,96
19600,48,79
19600,49,84
19600,50,86
19600,51,95
19600,52,94
19600,53,85
19600,54,100
19600,55,102
19600,56,110
19600,57,98
19600,58,89
19600,59,88
19600,60,107
19600,61,87
19600,62,116
19600,63,102
19600,64,110
19600,65,99
19600,66,102
19600,67,113
19600,68,102
19600,69,113
19600,70,109
19600,71,118
19600,72,125
19600,73,142
19600,74,135
19600,75,126
19600,76,170
19600,77,147
19600,78,157
19600,79,186
19600,80,180
19600,81,202
19600,82,193
19600,83,218
19600,84,243
19600,85,306
19600,86,359
19600,87,431
19600,88,475
19600,89,556
19600,90,693
19600,91,702
19600,92,156
19600,93,1
19700,38,1
19700,40,1
19700,41,9
19700,42,19
19700,43,19
19700,44,44
19700,45,64
19700,46,65
19700,47,64
19700,48,80
19700,49,75
19700,50,94
19700,51,85
19700,52,83
19700,53,94
19700,54,94
19700,55,91
19700,56,115
19700,57,110
19700,58,89
19700,59,95
19700,60,89
19700,61,103
19700,62,108
19700,63,108
19700,64,99
19700,65,105
19700,66,113
19700,67,118
19700,68,119
19700,69,110
19700,70,124
19700,71,106
19700,72,123
19700,73,135
19700,74,132
19700,75,137
19700,76,174
19700,77,168
19700,78,155
19700,79,169
19700,80,196
19700,81,200
19700,82,196
19700,83,232
19700,84,240
19700,85,316
19700,86,341
19700,87,433
19700,88,492
19700,89,526
19700,90,708
19700,91,710
19700,92,118
19800,40,1
19800,41,6
19800,42,19
19800,43,34
19800,44,41
19800,45,60
19800,46,50
19800,47,81
19800,48,69
19800,49,72
19800,50,105
19800,51,87
19800,52,80
19800,53,95
19800,54,104
19800,55,95
19800,56,103
19800,57,87
19800,58,87
19800,59,106
19800,60,92
19800,61,112
19800,62,103
19800,63,104
19800,64,93
19800,65,106
19800,66,85
19800,67,105
19800,68,94
19800,69,129
19800,70,105
19800,71,135
19800,72,114
19800,73,102
19800,74,125
19800,75,147
19800,76,131
19800,77,148
19800,78,167
19800,79,164
19800,80,184
19800,81,200
19800,82,184
19800,83,210
19800,84,251
19800,85,311
19800,86,399
19800,87,442
19800,88,476
19800,89,521
19800,90,668
19800,91,666
19800,92,107
19900,40,1
19900,41,8
19900,42,15
19900,43,33
19900,44,42
19900,45,48
19900,46,67
19900,47,76
19900,48,70
19900,49,71
19900,50,84
19900,51,98
19900,52,78
19900,53,71
19900,54,89
19900,55,123
19900,56,82
19900,57,106
19900,58,83
19900,59,91
19900,60,110
19900,61,94
19900,62,112
19900,63,97
19900,64,100
19900,65,84
19900,66,116
19900,67,125
19900,68,114
19900,69,101
19900,70,124
19900,71,124
19900,72,158
19900,73,154
19900,74,145
19900,75,120
19900,76,150
19900,77,160
19900,78,148
19900,79,148
19900,80,174
19900,81,185
19900,82,197
19900,83,239
19900,84,296
19900,85,329
19900,86,354
19900,87,437
19900,88,506
19900,89,514
19900,90,622
19900,91,664
19900,92,107
20000,40,2
20000,41,8
20000,42,19
20000,43,30
20000,44,35
20000,45,68
20000,46,67
20000,47,72
20000,48,76
20000,49,82
20000,50,74
20000,51,90
20000,52,70
20000,53,81
20000,54,102
20000,55,82
20000,56,95
20000,57,93
20000,58,100
20000,59,102
20000,60,98
20000,61,102
20000,62,99
20000,63,100
20000,64,106
20000,65,112
20000,66,90
20000,67,98
20000,68,117
20000,69,114
20000,70,116
20000,71,109
20000,72,139
20000,73,126
20000,74,127
20000,75,157
20000,76,153
20000,77,138
20000,78,150
20000,79,175
20000,80,169
20000,81,202
20000,82,219
20000,83,224
20000,84,253
20000,85,315
20000,86,334
20000,87,374
20000,88,497
20000,89,549
20000,90,675
20000,91,644
20000,92,87
20100,40,2
20100,41,10
20100,42,31
20100,43,35
20100,44,51
20100,45,61
20100,46,63
20100,47,72
20100,48,80
20100,49,90
20100,50,90
20100,51,86
20100,52,88
20100,53,85
20100,54,91
20100,55,85
20100,56,90
20100,57,91
20100,58,101
20100,59,88
20100,60,94
20100,61,94
20100,62,109
20100,63,107
20100,64,87
20100,65,96
20100,66,103
20100,67,103
20100,68,88
20100,69,125
20100,70,97
20100,71,117
20100,72,125
20100,73,122
20100,74,134
20100,75,155
20100,76,143
20100,77,158
20100,78,157
20100,79,186
20100,80,176
20100,81,182
